system:index,BCSMASS,DUSMASS25,OCSMASS,SO4CMASS,SO4SMASS,SSSMASS25,city,datetime,latitude,longitude,.geo
2022080512,4.538378561846912E-10,6.056666279619094E-11,1.817625161493197E-9,6.311092420219211E-6,2.9922380129221438E-9,7.286871550604701E-9,Pasig,2022-08-05 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080513,4.806679498869926E-10,8.196820999728516E-11,1.9181243260391057E-9,6.131056579761207E-6,4.3419303707992185E-9,7.854396244511008E-9,Pasig,2022-08-05 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080514,4.695266397902742E-10,9.208633855450898E-11,1.8690116121433675E-9,5.54959933651844E-6,4.401967679257268E-9,7.868948159739375E-9,Pasig,2022-08-05 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080515,4.2734882299555466E-10,9.958966984413564E-11,1.6975718608591706E-9,6.276353815337643E-6,4.91672969005208E-9,7.099515642039478E-9,Pasig,2022-08-05 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080516,3.7050540413474664E-10,9.981704351957887E-11,1.4974830264691263E-9,6.368228241626639E-6,4.980402756871172E-9,5.984475137665868E-9,Pasig,2022-08-05 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080517,3.2935076887952164E-10,9.774225873115938E-11,1.3878889149054885E-9,6.058530289010378E-6,4.2091574670166665E-9,5.195033736526966E-9,Pasig,2022-08-05 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080518,3.1116087484406307E-10,9.180212146020494E-11,1.3801582099404186E-9,6.167521860334091E-6,4.154572241787946E-9,4.698449629358947E-9,Pasig,2022-08-05 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080519,3.1366198527393863E-10,8.245137905760203E-11,1.39925759867765E-9,6.200179086590651E-6,4.080003002115973E-9,4.005414666607976E-9,Pasig,2022-08-05 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080520,3.3583091862965375E-10,7.366907084360719E-11,1.4670149539597332E-9,5.887489351152908E-6,3.36515904031387E-9,3.1604940886609256E-9,Pasig,2022-08-05 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080521,3.5299763112561777E-10,6.798472895752639E-11,1.515218284176001E-9,5.916524060012307E-6,3.160495865017765E-9,2.4556356947869062E-9,Pasig,2022-08-05 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080522,3.7141489883651957E-10,6.323830348264892E-11,1.5861590929588942E-9,5.943445103184786E-6,3.1404907563370443E-9,2.17733031604439E-9,Pasig,2022-08-05 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080523,3.304876650123134E-10,5.874771502600851E-11,1.3883449945240045E-9,5.682840310328174E-6,2.6757467352922504E-9,2.1200321498326957E-9,Pasig,2022-08-05 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080600,2.53749021794647E-10,5.3518113551920266E-11,1.0345502232667059E-9,5.5965333558560815E-6,2.2182615744270606E-9,1.9290382624603808E-9,Pasig,2022-08-06 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080601,2.0844488635152203E-10,5.05484890056529E-11,8.42419523028326E-10,5.575895556830801E-6,2.1518866688552407E-9,1.7444109490227788E-9,Pasig,2022-08-06 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080602,1.8610575580613187E-10,4.8431418597782994E-11,7.562453996357021E-10,5.398443136073183E-6,2.0664228106426208E-9,1.582975861502689E-9,Pasig,2022-08-06 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080603,1.8530954548623413E-10,4.497735517361434E-11,7.507878763135523E-10,5.773133580078138E-6,2.237360741119687E-9,1.7389538697898388E-9,Pasig,2022-08-06 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080604,1.7791990103432909E-10,4.430944500199985E-11,7.287326297955588E-10,5.604296347883064E-6,2.3037609597764686E-9,1.7325874068774283E-9,Pasig,2022-08-06 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080605,1.8104628907167353E-10,4.524736141320318E-11,7.546532287960872E-10,5.3723597375210375E-6,2.3437880525278842E-9,1.865373633336276E-9,Pasig,2022-08-06 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080606,1.887201506178826E-10,4.8899551075010095E-11,8.024017006391659E-10,5.7520596783433575E-6,2.49657161610628E-9,2.1263986127451062E-9,Pasig,2022-08-06 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080607,2.283968569827266E-10,5.968558980384842E-11,1.0159055818803608E-9,6.1521709540102165E-6,4.041816659139386E-9,2.659362507984042E-9,Pasig,2022-08-06 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080608,2.653450792422518E-10,6.369305083353538E-11,1.1809788702521473E-9,5.667653113050619E-6,3.976341922395932E-9,2.849446900654584E-9,Pasig,2022-08-06 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080609,3.161630957038142E-10,6.332356861094013E-11,1.3947101251687855E-9,5.958393103355775E-6,3.653447988583025E-9,2.813067112583667E-9,Pasig,2022-08-06 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080610,3.6777692002942786E-10,6.292566467891447E-11,1.5916157281026244E-9,5.774012151960051E-6,3.361533273960049E-9,2.6684574550017715E-9,Pasig,2022-08-06 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080611,4.0961367631098256E-10,6.24140739091672E-11,1.7344063962809741E-9,5.032475655752933E-6,2.8622177961068473E-9,2.5420376914553344E-9,Pasig,2022-08-06 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080612,4.4644821173278615E-10,6.249933903745841E-11,1.865373633336276E-9,4.9060886340157595E-6,2.8767634940862763E-9,2.4692781153135E-9,Pasig,2022-08-06 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080613,4.870344127994031E-10,6.335199032037053E-11,2.0218067220412195E-9,4.722714948002249E-6,2.9522539968240835E-9,2.4392647901549935E-9,Pasig,2022-08-06 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080614,5.463789420900866E-10,6.471623237302992E-11,2.257366071845013E-9,4.215688477415824E-6,2.765808471139053E-9,2.469278337358105E-9,Pasig,2022-08-06 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080615,6.027676136000082E-10,6.460254553530831E-11,2.4538171494725702E-9,4.089790309080854E-6,2.9913316268448398E-9,2.4028850020840764E-9,Pasig,2022-08-06 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080616,5.823039828101173E-10,6.397726792783942E-11,2.35286390370959E-9,3.902617663698038E-6,3.136857662511261E-9,2.2500898921862245E-9,Pasig,2022-08-06 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080617,5.686616177946746E-10,6.195932655828074E-11,2.301935309034775E-9,3.432839775996399E-6,2.850374603013961E-9,2.0982042769901454E-9,Pasig,2022-08-06 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080618,5.422862159321085E-10,5.782396783615695E-11,2.1927952786882088E-9,3.3727037589414977E-6,2.8067033142065156E-9,1.8817445379681885E-9,Pasig,2022-08-06 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080619,5.152288040655151E-10,5.3333344685047024E-11,2.083663463992025E-9,3.3464302759966813E-6,2.691202150018057E-9,1.6875674191396683E-9,Pasig,2022-08-06 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080620,4.947651732756242E-10,4.894220445583741E-11,1.986357522909543E-9,3.200924084012513E-6,2.2028068258350686E-9,1.5220393834169954E-9,Pasig,2022-08-06 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080621,4.965841071680188E-10,4.665423603000818E-11,1.9817891772078156E-9,3.3196420190506615E-6,2.260095888217961E-9,1.4379111235029995E-9,Pasig,2022-08-06 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080622,5.281890480546281E-10,4.60573870708636E-11,2.110028818336218E-9,3.435684220676194E-6,2.312852132035914E-9,1.519765646662563E-9,Pasig,2022-08-06 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080623,4.2382453102618456E-10,5.097437402734606E-11,1.729410392670161E-9,3.4304121072636917E-6,2.0973063286078286E-9,1.6966624771797E-9,Pasig,2022-08-06 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080700,3.062723408220336E-10,6.068034963391256E-11,1.2928581538673711E-9,3.398441776880645E-6,2.038178292806947E-9,1.6743797459639609E-9,Pasig,2022-08-07 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080701,2.3248958314070478E-10,6.286885595452318E-11,1.0027733088335822E-9,3.3374253689544275E-6,1.8681052260660636E-9,1.451098796678707E-9,Pasig,2022-08-07 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080702,1.9952040020143613E-10,5.874952607731743E-11,8.764389214377388E-10,3.219237896701088E-6,1.7357801862516453E-9,1.3092176232021302E-9,Pasig,2022-08-07 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080703,1.8127366274711676E-10,5.5223381423274986E-11,8.105872084662735E-10,3.069118974963203E-6,1.6375525380141198E-9,1.394255377817899E-9,Pasig,2022-08-07 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080704,1.6984813555609435E-10,5.4015458772482816E-11,7.739809348983329E-10,2.9310012905625626E-6,1.5525333241228623E-9,1.6048034012783319E-9,Pasig,2022-08-07 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080705,1.6331114238710143E-10,5.545075509871822E-11,7.605698848500708E-10,2.841154810084845E-6,1.474364186293542E-9,1.8085302144754678E-9,Pasig,2022-08-07 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080706,1.6143530956469476E-10,5.891820364922751E-11,7.707967597525567E-10,2.8198767267895164E-6,1.4188272778881128E-9,2.026354195550084E-9,Pasig,2022-08-07 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080707,1.666649040998891E-10,6.377831596182659E-11,8.137703844113275E-10,2.7506077913130866E-6,1.4138483717118788E-9,2.2118911147117615E-9,Pasig,2022-08-07 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080708,1.8911805454990827E-10,6.88373802404385E-11,9.440555004402995E-10,2.57355350186117E-6,1.4456932317941096E-9,2.432898327242583E-9,Pasig,2022-08-07 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080709,2.2384938347386196E-10,7.531752999057062E-11,1.1418705980759114E-9,2.467226067892625E-6,1.5165856348531292E-9,2.72393663180992E-9,Pasig,2022-08-07 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080710,2.680735633475706E-10,8.276401786133647E-11,1.3828866940457374E-9,2.4387036319239996E-6,1.597087573301792E-9,3.0740920919924974E-9,Pasig,2022-08-07 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080711,3.0036062526050955E-10,8.93578544491902E-11,1.5502339412165611E-9,2.4628093342471402E-6,1.5834726863062087E-9,3.4187905839644372E-9,Pasig,2022-08-07 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080712,3.2241587177850306E-10,9.274003787140828E-11,1.6370904631912708E-9,2.6612217425281415E-6,1.678483241285278E-9,3.5652192309498787E-9,Pasig,2022-08-07 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080713,3.4071945265168324E-10,9.256950761482585E-11,1.691661699609881E-9,2.837245347109274E-6,1.7381098782465187E-9,3.5952325561083853E-9,Pasig,2022-08-07 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080714,3.525428837747313E-10,8.873257684172131E-11,1.7130357132799645E-9,2.8014753752358956E-6,1.5548574650026126E-9,3.548848326317966E-9,Pasig,2022-08-07 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080715,3.552713678800501E-10,8.020606401260011E-11,1.6830199456308037E-9,2.8025617666571634E-6,1.6848402673019791E-9,3.36058292305097E-9,Pasig,2022-08-07 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080716,3.5413449950283393E-10,6.863842827442568E-11,1.6261765267699957E-9,2.6083628199558007E-6,1.718496012159676E-9,2.9076545615680516E-9,Pasig,2022-08-07 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080717,3.446984919719398E-10,5.6289195526915137E-11,1.5270416042767465E-9,2.081201046166825E-6,1.4065518749717398E-9,2.2973838387230217E-9,Pasig,2022-08-07 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080718,3.406057658139616E-10,4.693845312431222E-11,1.4742909115739167E-9,1.6771384707681136E-6,1.4315454377467063E-9,1.875378075055778E-9,Pasig,2022-08-07 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080719,3.317381924716756E-10,4.013145718517741E-11,1.4229044609237462E-9,1.5708984619777766E-6,1.4624698119192203E-9,1.6416379367001355E-9,Pasig,2022-08-07 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080720,3.213926902390085E-10,3.6024527111377935E-11,1.3915270047348827E-9,1.5129969597182935E-6,1.2382822545120575E-9,1.6298145055770874E-9,Pasig,2022-08-07 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080721,3.10592440655455E-10,3.389288849575678E-11,1.3724275049753487E-9,1.5274492852768162E-6,1.4924833591223319E-9,1.8981154426001012E-9,Pasig,2022-08-07 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080722,3.097966327914037E-10,3.2741809263825417E-11,1.4110811408230006E-9,1.5653774880775018E-6,1.7826338183368762E-9,2.5629560695961118E-9,Pasig,2022-08-07 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080723,2.83535001033286E-10,3.360867140145274E-11,1.3187675396153509E-9,1.5523473848588765E-6,1.5007031173297491E-9,3.434251993894577E-9,Pasig,2022-08-07 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080800,2.1384494175435975E-10,3.672084858408198E-11,9.977156878449023E-10,1.621088813408278E-6,1.1377873088136425E-9,3.774403012357652E-9,Pasig,2022-08-08 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080801,1.7558932086103596E-10,4.119726781937061E-11,8.060398459797113E-10,1.7795777011997416E-6,1.035028396323412E-9,3.5788616514764726E-9,Pasig,2022-08-08 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080802,1.6643753042444587E-10,4.476419235288631E-11,7.496517295813021E-10,1.87421585451375E-6,1.1087075701965432E-9,3.1641320674680173E-9,Pasig,2022-08-08 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080803,1.638795765757095E-10,4.739320047519868E-11,7.273683877428994E-10,2.0338759441074217E-6,1.299214846817165E-9,2.763044903986156E-9,Pasig,2022-08-08 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080804,1.6689227777533233E-10,4.986588919564383E-11,7.366907084360719E-10,2.1483419914147817E-6,1.4101797507493075E-9,2.4874680093489587E-9,Pasig,2022-08-08 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080805,1.723492459859699E-10,5.2779121351154146E-11,7.621566155968651E-10,2.1749742700194474E-6,1.4229428746403983E-9,2.4047039914876223E-9,Pasig,2022-08-08 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080806,1.8098944565281272E-10,5.660183433064958E-11,8.078586688498035E-10,2.3250536287378054E-6,1.5379557627426266E-9,2.558408596087247E-9,Pasig,2022-08-08 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080807,1.9883827917510644E-10,6.056666279619094E-11,9.03355612535961E-10,2.431130951663363E-6,1.6411838554830638E-9,2.8940121410414577E-9,Pasig,2022-08-08 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080808,2.0799006961169653E-10,6.582467904081568E-11,9.499672160018235E-10,2.276196710226941E-6,1.622085576968857E-9,3.1268427846953273E-9,Pasig,2022-08-08 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080809,2.3567281459691003E-10,6.73594513500575E-11,1.0936673788819462E-9,2.109119350279798E-6,1.5115871887516619E-9,3.3778633223846555E-9,Pasig,2022-08-08 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080810,2.681872501852922E-10,6.582468597970959E-11,1.2628333934117109E-9,1.963850309039117E-6,1.4438458206811333E-9,3.7707650335505605E-9,Pasig,2022-08-08 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080811,2.817159838741645E-10,6.178880324059222E-11,1.3478711480274796E-9,1.818178134271875E-6,1.1928481535861124E-9,4.005414666607976E-9,Pasig,2022-08-08 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080812,2.809201760101132E-10,5.779554612672655E-11,1.3769749784842134E-9,1.8417850924379309E-6,1.3574271706673358E-9,4.1000021155923605E-9,Pasig,2022-08-08 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080813,2.702336132642813E-10,5.516653800441418E-11,1.3583331126554299E-9,1.812458322092425E-6,1.3906513718353608E-9,4.0618033381178975E-9,Pasig,2022-08-08 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080814,2.668230081326328E-10,5.4512838687514886E-11,1.3637935225574438E-9,1.6800120192783652E-6,1.1101414232328466E-9,3.952663973905146E-9,Pasig,2022-08-08 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080815,2.708020474528894E-10,5.526601398742059E-11,1.3797034625895321E-9,1.6667677300574724E-6,1.2496508272619167E-9,3.662535164039582E-9,Pasig,2022-08-08 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080816,2.7546320779947564E-10,5.682920800609281E-11,1.3960744782437473E-9,1.6494944929945632E-6,1.3337903004284613E-9,3.2487150747328997E-9,Pasig,2022-08-08 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080817,2.874003257602453E-10,5.852029971720185E-11,1.456556097956252E-9,1.582026243340806E-6,1.1714584857713817E-9,2.9212969820946455E-9,Pasig,2022-08-08 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080818,3.0024693842278793E-10,6.042455424903892E-11,1.5247678675223142E-9,1.66264078416134E-6,1.367883140090953E-9,2.674823917914182E-9,Pasig,2022-08-08 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080819,3.149125404888764E-10,6.235723049030639E-11,1.597982191015035E-9,1.7727920749166515E-6,1.6275564229673023E-9,2.5011104298755527E-9,Pasig,2022-08-08 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080820,3.3583091862965375E-10,6.417621989385225E-11,1.6939341040966838E-9,1.7790430320019368E-6,1.6498492572125656E-9,2.3892425815574825E-9,Pasig,2022-08-08 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080821,3.624336386565119E-10,6.590994416910689E-11,1.7985257727559656E-9,1.944672703757533E-6,2.0090944463646565E-9,2.343767846468836E-9,Pasig,2022-08-08 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080822,4.000639819423668E-10,6.747313818777911E-11,1.9435901776887476E-9,2.1255616502457997E-6,2.3674693316877438E-9,2.421074896119535E-9,Pasig,2022-08-08 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080823,3.601599019020796E-10,7.628388198899216E-11,1.722583187202531E-9,2.171342657675268E-6,2.1692228013847625E-9,2.6566340238787234E-9,Pasig,2022-08-08 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080900,2.745537130977027E-10,9.7855945568881E-11,1.2819327821489424E-9,2.2783890472055646E-6,1.7344132796637268E-9,2.6439010980539024E-9,Pasig,2022-08-09 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022080901,2.330580450848885E-10,1.198259269585833E-10,1.037279040438932E-9,2.463721784806694E-6,1.4461325470449538E-9,2.3728716769255698E-9,Pasig,2022-08-09 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
